Date,Time,Latitude,Longitude,Cell ID,Carrier RSSI Antenna Port 0,Carrier RSSI Antenna Port 1,Carrier RSSI Antenna Port 2,Carrier RSSI Antenna Port 3,DwPTS Symbol,UL/DL Config,Sync Signal - Timeoffset,Primary Sync Channel Received Power,Primary Sync Channel Received Quality,Secondary Sync Channel Received Power,Secondary Sync Channel Received Quality,Sync Channel - CINR,Ref Signal - Timeoffset,Ref Signal - Delay Spread,Ref Signal - Received Power,Ref Signal - Received Quality,Ref Signal - CINR,PBCH-Received Power,PBCH-Received Quality,PBCH-CINR,PBCH-Block Error Rate,MIB Decoded Number Of Antenna Ports,dl-Bandwidth,phich-Duration,phich-Resource,systemFrameNumber,schedulingInfo,LTE-M,cellIdentity,mnc,mcc,cellReservedForOperatorUse,trackingAreaCode,cellBarred,intraFreqReselection,csg-Indication,csg-Identity,q-RxLevMinOffset,freqBandIndicator,specialSubframePatterns,Loop Count,Absolute Time Stamp Date,Absolute Time Stamp Time,NID,Adjusted Ref Signal - Received Power,Antenna Gain,Cable Loss,MIB,SIB1,SI,Rank,Adjusted Ref Signal - Guard Period Power,Special Subframe Config,DwPTS,GP,UpPTS,Channel Style,Bandwidth,DSS,Frequency Offset
07/07/2026,14:34:23:556,38.903561,-77.007499,,-91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,0,0,,,,,,,,,,4
07/07/2026,14:35:46:044,38.903291,-77.007871,,-96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,0,0,,,,,,,,,,4
07/07/2026,14:37:25:135,38.903454,-77.007606,,-61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,0,0,,,,,,,,,,4
07/07/2026,14:38:40:331,38.904012,-77.006920,,-63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,0,0,,,,,,,,,,4
07/07/2026,14:40:22:220,38.903798,-77.007121,,-98.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,0,0,,,,,,,,,,4
07/07/2026,14:41:30:969,38.903754,-77.007179,,-77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,0,0,,,,,,,,,,4
07/07/2026,14:43:05:492,38.903711,-77.007237,,-89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,0,0,,,,,,,,,,4
07/07/2026,14:44:14:593,38.903667,-77.007294,,-85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,0,0,,,,,,,,,,4
07/07/2026,14:45:54:500,38.903623,-77.007352,,-77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,0,0,,,,,,,,,,4
07/07/2026,14:47:03:266,38.903579,-77.007409,,-87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,0,0,,,,,,,,,,4
07/07/2026,14:48:39:426,38.903536,-77.007467,,-76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,0,0,,,,,,,,,,4
07/07/2026,14:49:51:050,38.903492,-77.007525,,-81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,0,0,,,,,,,,,,4
07/07/2026,14:51:27:362,38.903448,-77.007582,,-76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,0,0,,,,,,,,,,4
07/07/2026,14:52:35:165,38.903404,-77.007640,,-90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,0,0,,,,,,,,,,4
07/07/2026,15:34:08:832,38.903361,-77.007698,,-76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,0,0,,,,,,,,,,4
07/07/2026,15:35:48:511,38.902936,-77.008170,,-71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,0,0,,,,,,,,,,4
07/07/2026,15:37:00:558,38.903220,-77.007797,,-69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,0,0,,,,,,,,,,4
07/07/2026,15:38:37:863,38.903603,-77.007316,,-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,0,0,,,,,,,,,,4
07/07/2026,15:39:54:394,38.903901,-77.006905,,-68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,0,0,,,,,,,,,,4
07/07/2026,15:41:33:622,38.904033,-77.006762,,-76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,0,0,,,,,,,,,,4
07/07/2026,15:42:45:886,38.903806,-77.007077,,-65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,0,0,,,,,,,,,,4
07/07/2026,15:44:33:618,38.904154,-77.006727,,-60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,0,0,,,,,,,,,,4
07/07/2026,15:45:59:076,38.904462,-77.006391,,-65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,0,0,,,,,,,,,,4
07/07/2026,15:47:40:716,38.903563,-77.007486,,-82.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,0,0,,,,,,,,,,4
07/07/2026,15:48:52:918,38.902704,-77.008598,447,-63.51,,,,,,125817,-83.34,-9.4,-87.17,-11.42,-9.65,125819,0,-107.05,-29.99,-19.41,0,0,0,0,,,,,,,,,,,,,,,,,,,,76,,,149;0,-107.05,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,15:48:52:918,38.902704,-77.008598,376,-63.51,,,,,,124169,-84.64,-9.79,-99.96,-11.32,-9.36,124099,0,-109.27,-32.39,-21.66,0,0,0,0,,,,,,,,,,,,,,,,,,,,76,,,125;1,-109.27,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,15:50:31:762,38.903143,-77.007948,447,-97.91,,,,,,125817,-104.62,-9.96,-108.23,-11.59,-10.12,125779,8,-121.99,-27.27,-16.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,77,,,149;0,-121.99,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,15:50:31:762,38.903143,-77.007948,376,-97.91,,,,,,124169,-104.81,-8.77,-121.79,-12.18,-8.27,124173,0,-122.88,-28.93,-17.81,0,0,0,0,,,,,,,,,,,,,,,,,,,,77,,,125;1,-122.88,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,15:52:01:409,38.902391,-77.008938,,-74.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,0,0,,,,,,,,,,4
07/07/2026,15:53:42:423,38.902260,-77.009075,376,-94.11,,,,,,124050,-101.91,-10.15,-116.19,-10.8,-9.74,124040,2,-121.43,-25.75,-15.18,-150,-40,-30,1,,,,,,,,,,,,,,,,,,,,79,,,125;1,-121.43,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,15:54:52:509,38.902834,-77.008284,,-69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,0,0,,,,,,,,,,4
07/07/2026,15:56:31:482,38.902616,-77.008524,376,-99.2,,,,,,124166,-103.57,-9.03,-118.59,-10.91,-8.53,124006,85,-128.55,-28.55,-18.52,0,0,0,0,,,,,,,,,,,,,,,,,,,,81,,,125;1,-128.55,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,15:57:39:345,38.902616,-77.008524,,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,0,0,,,,,,,,,,4
07/07/2026,15:59:18:715,38.902617,-77.008524,,-99.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,0,0,,,,,,,,,,4
07/07/2026,16:00:27:305,38.902617,-77.008523,,-97.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,0,0,,,,,,,,,,4
07/07/2026,16:02:10:518,38.902617,-77.008523,,-97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,0,0,,,,,,,,,,4
07/07/2026,16:03:19:153,38.902618,-77.008523,376,-89.6,,,,,,123984,-105.79,-9.26,-120.38,-12.07,-8.86,124170,0,-129.51,-30.26,-19.98,0,0,0,0,,,,,,,,,,,,,,,,,,,,86,,,125;1,-129.51,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,16:05:01:378,38.902618,-77.008523,376,-82,,,,,,124166,-104,-8.2,-120.26,-11.92,-7.65,124100,66,-124.73,-27.07,-16.98,0,0,0,0,,,,,,,,,,,,,,,,,,,,87,,,125;1,-124.73,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,16:06:08:409,38.902618,-77.008522,376,-99.3,,,,,,124167,-108.12,-10.3,-122.68,-12.07,-9.96,124037,0,-132.35,-32.31,-21.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,88,,,125;1,-132.35,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,16:07:47:469,38.902619,-77.008522,376,-79.7,,,,,,124167,-102.92,-9.21,-117.76,-12.1,-8.8,124281,0,-123.02,-26.14,-15.9,-150,-40,-30,1,,,,,,,,,,,,,,,,,,,,89,,,125;1,-123.02,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,16:08:54:665,38.902619,-77.008522,376,-103,,,,,,124169,-99.45,-8.11,-115.2,-12.1,-7.57,124001,101,-118.02,-22.59,-12.32,-150,-40,-30,1,,,,,,,,,,,,,,,,,,,,90,,,125;1,-118.02,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,16:10:39:009,38.902217,-77.009048,376,-102.4,,,,,,124165,-114.3,-8.35,-128.75,-11.94,-7.89,124003,136,-136.28,-26.21,-15.78,-150,-33.04,-30,1,,,,,,,,,,,,,,,,,,,,91,,,125;1,-136.28,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,16:11:50:250,38.902458,-77.008679,112,-85.1,,,,,,123993,-102.68,-8.48,-117.36,-9.55,-7.86,123993,0,-118.34,-28.93,-18.58,0,0,0,0,,,,,,,,,,,,,,,,,,,,92,,,37;1,-118.34,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,16:11:50:250,38.902458,-77.008679,376,-85.1,,,,,,124163,-102.37,-8.61,-117.11,-12.15,-8.17,124197,0,-120.73,-31.31,-21.09,0,0,0,0,,,,,,,,,,,,,,,,,,,,92,,,125;1,-120.73,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,16:13:30:926,38.902897,-77.008075,112,-55.8,,,,,,123910,-81.47,-9.07,-94.31,-8.5,-8.47,123978,8,-98.97,-25.65,-14.75,-122.72,-40,-30,1,,,,,,,,,,,,,,,,,,,,93,,,37;1,-98.97,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,16:13:30:926,38.902897,-77.008075,376,-55.8,,,,,,124163,-81.74,-9.33,-93.5,-10.93,-8.92,124295,0,-104.81,-31.56,-21.14,0,0,0,0,,,,,,,,,,,,,,,,,,,,93,,,125;1,-104.81,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,16:14:45:759,38.903244,-77.007605,,-85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,0,0,,,,,,,,,,4
07/07/2026,16:16:28:848,38.903691,-77.007057,112,-87.71,,,,,,123994,-87.15,-9.1,-100.19,-8.81,-8.52,123868,93,-108.99,-24,-13.61,-147.08,-40,-30,1,,,,,,,,,,,,,,,,,,,,95,,,37;1,-108.99,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,16:18:11:675,38.903693,-77.007054,112,-62.31,,,,,,123880,-88.73,-10.02,-102.66,-9.82,-9.56,123972,101,-107.64,-28.19,-17.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,96,,,37;1,-107.64,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,16:19:52:632,38.903696,-77.007050,112,-63.71,,,,,,123991,-124.6,-12.04,-124.6,-10.06,-10.81,124003,0,-102.55,-26.12,-14.97,-137.62,-40,-30,1,,,,,,,,,,,,,,,,,,,,97,,,37;1,-102.55,0,0,,,,,,,,,,4,10 MHz,1,
07/07/2026,16:21:28:811,38.903698,-77.007046,,-52.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,0,0,,,,,,,,,,4
07/07/2026,16:23:11:985,38.903701,-77.007043,,-48.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,0,0,,,,,,,,,,4
07/07/2026,16:24:31:663,38.903598,-77.007144,,-89.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,0,,,,,,,,,,4
07/07/2026,16:26:15:989,38.903734,-77.007087,,-58.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,0,0,,,,,,,,,,4
07/07/2026,16:27:49:740,38.904082,-77.006613,,-77.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,0,0,,,,,,,,,,4
07/07/2026,16:29:29:928,38.904082,-77.006613,,-96.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,0,0,,,,,,,,,,4
07/07/2026,16:31:02:301,38.904082,-77.006613,,-94.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,0,0,,,,,,,,,,4
07/07/2026,16:32:44:796,38.903917,-77.006857,,-78.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,0,0,,,,,,,,,,4
07/07/2026,16:34:14:426,38.903917,-77.006857,,-64.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,0,0,,,,,,,,,,4
07/07/2026,16:36:00:120,38.903786,-77.007012,,-91.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,0,0,,,,,,,,,,4
07/07/2026,16:37:37:008,38.903814,-77.006959,,-73.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,0,0,,,,,,,,,,4
07/07/2026,16:39:20:219,38.903418,-77.007512,,-62.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,0,0,,,,,,,,,,4
07/07/2026,16:40:48:937,38.903921,-77.006783,,-65.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,0,0,,,,,,,,,,4
07/07/2026,16:42:33:565,38.903214,-77.007735,,-94.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,0,0,,,,,,,,,,4
07/07/2026,16:43:56:939,38.903214,-77.007735,,-61.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,0,0,,,,,,,,,,4
07/07/2026,16:45:41:133,38.903214,-77.007735,,-53.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,0,0,,,,,,,,,,4
