07/07/2026,14:09:11:658,38.903833,-77.007053,8,9,647328,1,0,0,0,0,0,-100.4,-100.4,,,396,3709.920000,20,30,C,2,1,1,1,0,2350848,19.11,-127.49,-127.49,-15.74,-1.87,-130.48,-130.48,-17.57,-4.32,0,-3.75,-129.53,-129.53,-16.95,-3.91,-128.97,-128.97,-16.5,-3.8,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:09:11:658,38.903850,-77.007039,9,10,653952,1,0,0,0,0,0,-99.9,-99.9,,,396,3809.280000,20,30,C,2,1,1,1,0,2350856,19.11,-126.94,-126.94,-16.53,-3.1,-129.93,-129.93,-18.18,-5.85,0,-3.9,-128.03,-128.03,-15.95,-8.32,-127.99,-127.99,-16.31,-5.61,,,,,Stand Alone,60,3829.800000,,,,,,,,,,,,,,,
07/07/2026,14:09:11:658,38.903850,-77.007039,9,10,647328,1,0,0,0,0,0,-100.3,-100.3,,,396,3709.920000,20,30,C,2,1,1,1,0,2350848,19.11,-126.26,-126.26,-15.25,-1.47,-131.15,-131.15,-18.59,-6.52,0,-1.87,-128.08,-128.08,-15.24,-5.87,-131.02,-131.02,-18.55,-1.87,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:09:11:658,38.903867,-77.007025,10,11,653952,1,0,0,0,0,0,-100.2,-100.2,,,396,3809.280000,20,30,C,2,1,1,1,0,2350856,19.11,-128.11,-128.11,-16.86,-3.47,-131.95,-131.95,-20.14,-8.54,0,-6.52,-129.87,-129.87,-17.69,-10.5,-130.14,-130.14,-18.2,-7.59,,,,,Stand Alone,60,3829.800000,,,,,,,,,,,,,,,
07/07/2026,14:09:11:658,38.903867,-77.007025,10,11,647328,1,0,0,0,0,0,-100.9,-100.9,,,396,3709.920000,20,30,C,2,1,1,1,0,2350848,19.11,-128.1,-128.1,-16.05,-2.48,-130.7,-130.7,-17.72,-6,0,-3.28,-128.63,-128.63,-15.66,-7.67,-129.03,-129.03,-16.23,-5.2,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:10:38:329,38.904024,-77.006861,11,12,647328,1,0,0,0,0,0,-91.6,-91.6,,,396,3709.920000,20,30,C,2,1,1,1,0,2350776,19.11,-113.29,-113.29,-11.16,12.36,-116.03,-116.03,-11.57,8.3,48,11.49,-117.88,-117.88,-12.03,6.83,-115.28,-115.28,-10.57,10.22,1F65B4,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:10:38:329,38.904024,-77.006861,11,12,653952,1,0,0,0,0,0,-97.4,-97.4,,,396,3809.280000,20,30,C,2,1,1,1,0,2350804,19.11,-121.27,-121.27,-12.91,3.18,-125.84,-125.84,-15.15,-1.51,64,1.55,-125.95,-125.95,-15.93,-2.87,-123.73,-123.73,-13.96,0.27,1F05B4,,,,Stand Alone,60,3829.800000,,,,,,,,,,,,,,,
07/07/2026,14:12:11:881,38.904472,-77.006287,12,13,647328,1,0,0,0,0,0,-98.7,-98.7,,,396,3709.920000,20,30,C,1,1,1,1,0,2350740,19.11,-122.78,-122.78,-12.94,3.2,-126.41,-126.41,-15.1,-1.27,48,1.44,-126.83,-126.83,-15.32,-2.07,-124.9,-124.9,-13.78,0.44,2D65B4,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:12:11:882,38.904396,-77.006393,13,14,647328,1,0,0,0,0,0,-98.8,-98.8,,,396,3709.920000,20,30,C,1,1,1,1,0,2350740,19.11,-123.23,-123.23,-13.1,2.29,-126.54,-126.54,-15.1,-1.29,80,0.94,-126.81,-126.81,-15.31,-1.18,-125.18,-125.18,-13.97,0.37,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:12:11:882,38.904319,-77.006499,14,15,647328,1,0,0,0,0,0,-98.2,-98.2,,,396,3709.920000,20,30,C,1,1,1,1,0,2350740,19.11,-122.1,-122.1,-13.02,3.14,-126.59,-126.59,-15.05,-1.27,176,1.64,-127.13,-127.13,-16.03,-2.25,-124.61,-124.61,-13.87,0.63,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:12:11:882,38.904243,-77.006605,15,16,647328,1,0,0,0,0,0,-98.7,-98.7,,,396,3709.920000,20,30,C,1,1,1,1,0,2350740,19.11,-123.37,-123.37,-13.41,1.95,-127.24,-127.24,-15.69,-1.64,16,0.51,-127.45,-127.45,-16,-2.96,-125.56,-125.56,-14.4,-0.47,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:13:43:116,38.904166,-77.006710,16,17,653952,1,0,0,0,0,0,-85.9,-85.9,,,396,3809.280000,20,30,C,3,2,1,1,0,2350672,19.11,-107.94,-107.94,-11.03,15.16,-112.86,-112.86,-12.1,6.12,80,11.83,-112.24,-112.24,-12.64,6.05,-110.4,-110.4,-11.23,9.83,2305B4,6CA121A0104C46900D6020883BB991D701A020490104E808524043912C21300700000A859EE20D7F6C6E080400001210000820D6805100DA022406080C7015601C9611012000002A173DC41948380862E335CF5CA009CA08DC51B8437602F8318B1D2024F00D80480203008040000504B7210000,311,480,Stand Alone,60,3829.800000,7012612,17680877803,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,0C00080010273BE610000000,12,00,08,00,10,39,3BE610000000,,
07/07/2026,14:13:43:116,38.904166,-77.006710,16,17,653952,1,0,0,0,0,0,-85.9,-85.9,,,398,3809.280000,20,30,C,3,2,1,3,0,2412228,19.61,-110.5,-110.5,-11.08,14.01,-115.49,-115.49,-13.25,2.02,64,8.24,-116.85,-116.85,-13.44,2.86,-113.33,-113.33,-11.1,6.94,2305B4,,,,Stand Alone,60,3829.800000,,,,,,,,,,,,,,,
07/07/2026,14:13:43:116,38.904166,-77.006710,16,17,658080,1,0,0,0,0,0,-81.2,-81.2,,,293,3871.200000,20,30,C,3,1,1,0,0,2324432,18.9,-106.1,-106.1,-12.2,5.47,-113.43,-113.43,-19.14,-5.44,112,6.37,-110.12,-110.12,-15.38,-1.33,-109.41,-109.41,-14.9,2.68,232624,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:13:43:116,38.904166,-77.006710,16,17,647328,1,0,0,0,0,0,-82.5,-82.5,,,396,3709.920000,20,30,C,3,2,1,1,0,2350684,19.11,-104.9,-104.9,-10.94,18.8,-107.57,-107.57,-11.12,13.95,48,17.32,-107.91,-107.91,-11.63,11.07,-106.56,-106.56,-10.75,14.88,2165B4,6CA121A0104C46900D6020883BB991D501A020490104E808524043912C21300700000C418112CD7F6C6E080400001210000820D6805100DA022406080C7015601C961101200000310702259948240862E335CF5CA009CA08DC51B8437602F8318B1D2024F00D80480203008040000534B7210000,311,480,Stand Alone,100,3750.090000,7012612,17680877802,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,0C16080010273BE610000000,12,16,08,00,10,39,3BE610000000,,
07/07/2026,14:13:43:116,38.904166,-77.006710,16,17,647328,1,0,0,0,0,0,-82.5,-82.5,,,397,3709.920000,20,30,C,3,2,1,2,0,2385828,19.4,-109.64,-109.64,-11.04,15.49,-113.79,-113.79,-11.74,7.53,144,12.58,-114.66,-114.66,-12.49,6.4,-112.07,-112.07,-10.78,10.66,2165B4,,,,Stand Alone,100,3750.090000,,,,,,,,,,,,,,,
07/07/2026,14:13:43:130,38.904323,-77.006495,17,18,653952,1,0,0,0,0,0,-86.4,-86.4,,,396,3809.280000,20,30,C,2,2,1,1,0,2350672,19.11,-108.4,-108.4,-11.07,14.58,-112.55,-112.55,-11.79,8.18,0,12.71,-112.3,-112.3,-12.09,7.2,-110.61,-110.61,-10.98,10.79,,,,,Stand Alone,60,3829.800000,7012612,17680877803,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,,,,,,,,,,
07/07/2026,14:13:43:130,38.904323,-77.006495,17,18,653952,1,0,0,0,0,0,-86.4,-86.4,,,398,3809.280000,20,30,C,2,2,1,3,0,2412228,19.61,-110.77,-110.77,-11.22,12.2,-115.7,-115.7,-13.18,1.93,64,7.8,-118.82,-118.82,-15.04,-0.8,-113.79,-113.79,-11.29,5.68,,,,,Stand Alone,60,3829.800000,,,,,,,,,,,,,,,
07/07/2026,14:13:43:130,38.904323,-77.006495,17,18,647328,1,0,0,0,0,0,-82.2,-82.2,,,396,3709.920000,20,30,C,2,2,1,1,0,2350684,19.11,-104.36,-104.36,-10.84,20.1,-107.42,-107.42,-11.18,12.71,48,17.05,-107.66,-107.66,-11.63,10.93,-106.22,-106.22,-10.7,14.71,,,,,Stand Alone,100,3750.090000,7012612,17680877802,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,,,,,,,,,,
07/07/2026,14:13:43:130,38.904323,-77.006495,17,18,647328,1,0,0,0,0,0,-82.2,-82.2,,,397,3709.920000,20,30,C,2,2,1,2,0,2385828,19.4,-109.6,-109.6,-11.04,15.73,-113.96,-113.96,-11.81,7.3,144,12.58,-114.96,-114.96,-12.74,5.32,-112.14,-112.14,-10.82,10.21,,,,,Stand Alone,100,3750.090000,,,,,,,,,,,,,,,
07/07/2026,14:13:43:130,38.904480,-77.006279,18,19,653952,1,0,0,0,0,0,-85.8,-85.8,,,396,3809.280000,20,30,C,2,2,1,1,0,2350672,19.11,-107.81,-107.81,-11.04,15.35,-111.8,-111.8,-11.66,8.36,0,13.04,-111.7,-111.7,-12.07,7.79,-109.99,-109.99,-10.94,11.26,,,,,Stand Alone,60,3829.800000,7012612,17680877803,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,,,,,,,,,,
07/07/2026,14:13:43:130,38.904480,-77.006279,18,19,653952,1,0,0,0,0,0,-85.8,-85.8,,,398,3809.280000,20,30,C,2,2,1,3,0,2412228,19.61,-110.85,-110.85,-11.17,12.88,-115.11,-115.11,-12.79,3.17,64,8.57,-118.52,-118.52,-15.03,-0.59,-113.68,-113.68,-11.31,6.1,,,,,Stand Alone,60,3829.800000,,,,,,,,,,,,,,,
07/07/2026,14:13:43:130,38.904480,-77.006279,18,19,647328,1,0,0,0,0,0,-81.8,-81.8,,,396,3709.920000,20,30,C,2,2,1,1,0,2350684,19.11,-103.54,-103.54,-10.83,20.53,-107.31,-107.31,-11.19,12.56,48,17.21,-107.36,-107.36,-11.53,9.7,-105.69,-105.69,-10.54,14.17,,,,,Stand Alone,100,3750.090000,7012612,17680877802,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,,,,,,,,,,
07/07/2026,14:13:43:130,38.904480,-77.006279,18,19,647328,1,0,0,0,0,0,-81.8,-81.8,,,397,3709.920000,20,30,C,2,2,1,2,0,2385828,19.4,-109.7,-109.7,-11.07,14.95,-113.87,-113.87,-11.83,6.98,144,12.04,-114.26,-114.26,-12.23,6.75,-112.05,-112.05,-10.84,10.4,,,,,Stand Alone,100,3750.090000,,,,,,,,,,,,,,,
07/07/2026,14:13:43:130,38.904637,-77.006063,19,20,653952,1,0,0,0,0,0,-85.2,-85.2,,,396,3809.280000,20,30,C,2,2,1,1,0,2350672,19.11,-107.73,-107.73,-11.1,14.57,-110.85,-110.85,-11.59,8.7,0,12.7,-111.1,-111.1,-12.2,8.49,-109.58,-109.58,-11.11,11.33,,,,,Stand Alone,60,3829.800000,7012612,17680877803,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,,,,,,,,,,
07/07/2026,14:13:43:130,38.904637,-77.006063,19,20,653952,1,0,0,0,0,0,-85.2,-85.2,,,398,3809.280000,20,30,C,2,2,1,3,0,2412228,19.61,-110.94,-110.94,-11.23,11.96,-115.37,-115.37,-13.16,2.12,0,7.63,-117.71,-117.71,-14.46,-0.62,-113.7,-113.7,-11.47,5.26,,,,,Stand Alone,60,3829.800000,,,,,,,,,,,,,,,
07/07/2026,14:13:43:130,38.904637,-77.006063,19,20,647328,1,0,0,0,0,0,-81.9,-81.9,,,396,3709.920000,20,30,C,2,2,1,1,0,2350684,19.11,-103.54,-103.54,-10.83,19.97,-107.52,-107.52,-11.17,12.7,48,17.79,-107.47,-107.47,-11.58,10.97,-105.74,-105.74,-10.53,15.19,,,,,Stand Alone,100,3750.090000,7012612,17680877802,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,,,,,,,,,,
07/07/2026,14:13:43:130,38.904637,-77.006063,19,20,647328,1,0,0,0,0,0,-81.9,-81.9,,,397,3709.920000,20,30,C,2,2,1,2,0,2385828,19.4,-109.78,-109.78,-11.12,13.77,-113.91,-113.91,-12.02,6.25,144,11.16,-114.97,-114.97,-12.68,5.76,-112.24,-112.24,-10.89,9.63,,,,,Stand Alone,100,3750.090000,,,,,,,,,,,,,,,
07/07/2026,14:15:21:894,38.904948,-77.005678,20,21,658080,1,0,0,0,0,0,-91.4,-91.4,,,293,3871.200000,20,30,C,2,1,1,0,0,2324336,18.9,-118.94,-118.94,-14.2,-0.22,-118.78,-118.78,-14.34,-0.46,0,-0.24,-121.59,-121.59,-17.13,-4.08,-119.56,-119.56,-15.07,-1.34,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:15:21:894,38.904948,-77.005678,20,21,647328,1,0,0,0,0,0,-98.9,-98.9,,,396,3709.920000,20,30,C,2,1,1,1,0,2350672,19.11,-124.77,-124.77,-14.48,-0.4,-129.61,-129.61,-17.64,-4.16,304,-2.1,-129.26,-129.26,-17.81,-10.01,-128.3,-128.3,-17,-5.52,7565B4,6CA121A0104C46900D6020883BB991D501A020490104E808524043912C21300700000C418112CD7F6C6E080400001210000820D6805100DA022406080C7015601C961101200000310702259948240862E335CF5CA009CA08DC51B8437602F8318B1D2024F00D80480203008040000534B7210000,311,480,Stand Alone,100,3750.090000,7012612,17680877802,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,0C16080010273BE610000000,12,16,08,00,10,39,3BE610000000,,
07/07/2026,14:15:21:900,38.904797,-77.005887,21,22,647328,1,0,0,0,0,0,-99,-99,,,396,3709.920000,20,30,C,1,1,1,1,0,2350672,19.11,-124.4,-124.4,-14.19,-0.01,-129.56,-129.56,-17.53,-4.75,48,0.09,-128.52,-128.52,-16.9,-4.13,-127.75,-127.75,-16.35,-1.5,,,,,Stand Alone,100,3750.090000,7012612,17680877802,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,,,,,,,,,,
07/07/2026,14:15:21:901,38.904646,-77.006096,22,23,647328,1,0,0,0,0,0,-99.3,-99.3,,,396,3709.920000,20,30,C,1,1,1,1,0,2350672,19.11,-124.77,-124.77,-14.18,-0.15,-129.55,-129.55,-17.02,-4.15,128,-0.05,-128.63,-128.63,-16.88,-3.37,-128.06,-128.06,-16.41,-1.26,,,,,Stand Alone,100,3750.090000,7012612,17680877802,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,,,,,,,,,,
07/07/2026,14:15:21:901,38.904494,-77.006304,23,24,647328,1,0,0,0,0,0,-99.4,-99.4,,,396,3709.920000,20,30,C,1,1,1,1,0,2350672,19.11,-125.05,-125.05,-14.06,0.04,-129.07,-129.07,-16.66,-3.41,0,-1.54,-125.75,-125.75,-13.99,-5.65,-128.31,-128.31,-16.57,-1.54,,,,,Stand Alone,100,3750.090000,7012612,17680877802,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,,,,,,,,,,
07/07/2026,14:16:57:492,38.904343,-77.006513,24,25,647328,1,0,0,0,0,0,-96.4,-96.4,,,396,3709.920000,20,30,C,2,2,1,1,0,2350588,19.11,-120.5,-120.5,-12.61,3.89,-124.02,-124.02,-14.01,0.61,64,3.09,-123.11,-123.11,-13.74,2.24,-122.26,-122.26,-13.09,2.84,1D65B4,6CA121A0104C46900D6020883BB991D501A020490104E808524043912C21300700000C418112CD7F6C6E080400001210000820D6805100DA022406080C7015601C961101200000310702259948240862E335CF5CA009CA08DC51B8437602F8318B1D2024F00D80480203008040000534B7210000,311,480,Stand Alone,100,3750.090000,7012612,17680877802,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,0C16080010273BE610000000,12,16,08,00,10,39,3BE610000000,,
07/07/2026,14:16:57:492,38.904343,-77.006513,24,25,647328,1,0,0,0,0,0,-96.4,-96.4,,,397,3709.920000,20,30,C,2,2,1,2,0,2385752,19.4,-125.94,-125.94,-14.86,-0.81,-128.98,-128.98,-17.04,-3.8,0,-2.6,-129.81,-129.81,-17.65,-4.64,-127.88,-127.88,-15.98,-3.11,1D65B4,,,,Stand Alone,100,3750.090000,,,,,,,,,,,,,,,
07/07/2026,14:16:57:492,38.904343,-77.006513,24,25,658080,1,0,0,0,0,0,-91,-91,,,293,3871.200000,20,30,C,2,2,1,0,0,2324292,18.9,-120.25,-120.25,-16.23,-2.65,-121.43,-121.43,-16.68,-3.12,64,-3.66,-120.6,-120.6,-16.47,-3.06,-120.73,-120.73,-16.53,-3.47,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:16:57:492,38.904343,-77.006513,24,25,658080,1,0,0,0,0,0,-91,-91,,,508,3871.200000,20,30,C,2,2,1,0,0,2324444,18.9,-119.6,-119.6,-15.61,-1.76,-121.98,-121.98,-17.35,-4.29,0,-3.61,-118.41,-118.41,-14.34,-7.28,-122.32,-122.32,-18.14,-3.61,1F2624,,,,,,,,,,,,0C12080010278E360E000000,12,12,08,00,10,39,8E360E000000,,
07/07/2026,14:16:57:499,38.904378,-77.006476,25,26,658080,1,0,0,0,0,0,-90.9,-90.9,,,293,3871.200000,20,30,C,1,2,1,0,0,2324292,18.9,-120.32,-120.32,-16.16,-2.64,-121.48,-121.48,-17.02,-3.74,64,-3.9,-119.98,-119.98,-16.14,-2.87,-120.56,-120.56,-16.56,-3.55,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:16:57:499,38.904378,-77.006476,25,26,658080,1,0,0,0,0,0,-90.9,-90.9,,,508,3871.200000,20,30,C,1,2,1,0,0,2324444,18.9,-120.16,-120.16,-16,-2.39,-121.55,-121.55,-17.2,-4.05,16,-3.92,-122.53,-122.53,-18.62,-6.38,-121.29,-121.29,-17.27,-4.65,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:16:57:500,38.904413,-77.006438,26,27,658080,1,0,0,0,0,0,-91.1,-91.1,,,293,3871.200000,20,30,C,1,2,1,0,0,2324292,18.9,-119.86,-119.86,-16.11,-2.5,-121.37,-121.37,-17,-3.7,128,-3.79,-122.47,-122.47,-18.14,-4.97,-121.08,-121.08,-16.85,-4.09,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:16:57:500,38.904413,-77.006438,26,27,658080,1,0,0,0,0,0,-91.1,-91.1,,,508,3871.200000,20,30,C,1,2,1,0,0,2324444,18.9,-119.33,-119.33,-15.58,-1.7,-121.15,-121.15,-16.83,-3.62,0,-3.31,-117.74,-117.74,-13.34,-5.26,-121.83,-121.83,-17.56,-3.31,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:16:57:500,38.904448,-77.006401,27,28,658080,1,0,0,0,0,0,-90.9,-90.9,,,508,3871.200000,20,30,C,1,2,1,0,0,2324444,18.9,-119.74,-119.74,-15.57,-1.68,-122.32,-122.32,-17.98,-4.74,0,-3.94,-121.33,-121.33,-17.39,-5.2,-120.99,-120.99,-16.95,-4.35,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:16:57:500,38.904448,-77.006401,27,28,658080,1,0,0,0,0,0,-90.9,-90.9,,,293,3871.200000,20,30,C,1,2,1,0,0,2324292,18.9,-120.43,-120.43,-16.25,-2.75,-121.02,-121.02,-16.58,-3.1,0,-3.72,-121.83,-121.83,-17.88,-5.19,-121.04,-121.04,-16.97,-4.16,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:18:34:283,38.905081,-77.005540,28,29,653952,1,0,0,0,0,0,-87.5,-87.5,,,396,3809.280000,20,30,C,3,3,1,1,0,2350564,19.11,-109.15,-109.15,-11.09,13.35,-113.01,-113.01,-11.58,8.31,16,12.2,-113.79,-113.79,-12.18,7.19,-111.44,-111.44,-10.73,10.72,5905B4,6CA121A0104C46900D6020883BB991D701A020490104E808524043912C21300700000A859EE20D7F6C6E080400001210000820D6805100DA022406080C7015601C9611012000002A173DC41948380862E335CF5CA009CA08DC51B8437602F8318B1D2024F00D80480203008040000504B7210000,311,480,Stand Alone,60,3829.800000,7012612,17680877803,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,0C00080010273BE610000000,12,00,08,00,10,39,3BE610000000,,
07/07/2026,14:18:34:283,38.905081,-77.005540,28,29,653952,1,0,0,0,0,0,-87.5,-87.5,,,398,3809.280000,20,30,C,3,3,1,3,0,2412052,19.61,-116.24,-116.24,-11.84,7.53,-120.92,-120.92,-14.2,-0.21,208,4.36,-122.27,-122.27,-15.54,-1.19,-118.95,-118.95,-12.74,2.93,5905B4,,,,Stand Alone,60,3829.800000,,,,,,0C00080010273BE610000000,12,00,08,00,10,39,3BE610000000,,
07/07/2026,14:18:34:283,38.905081,-77.005540,28,29,653952,1,0,0,0,0,0,-87.5,-87.5,,,908,3809.280000,20,30,C,3,3,1,3,0,2412432,19.61,-123.05,-123.05,-18.34,-5.78,-125.95,-125.95,-19.39,-7.27,208,-6.48,-124.04,-124.04,-17.08,-4.82,-125.32,-125.32,-18.89,-5.84,5905B4,,,,Stand Alone,60,3829.800000,,,,,,,,,,,,,,,
