Date,Time,Latitude,Longitude,Cell ID,Carrier RSSI Antenna Port 0,Carrier RSSI Antenna Port 1,Carrier RSSI Antenna Port 2,Carrier RSSI Antenna Port 3,DwPTS Symbol,UL/DL Config,Sync Signal - Timeoffset,Primary Sync Channel Received Power,Primary Sync Channel Received Quality,Secondary Sync Channel Received Power,Secondary Sync Channel Received Quality,Sync Channel - CINR,Ref Signal - Timeoffset,Ref Signal - Delay Spread,Ref Signal - Received Power,Ref Signal - Received Quality,Ref Signal - CINR,PBCH-Received Power,PBCH-Received Quality,PBCH-CINR,PBCH-Block Error Rate,MIB Decoded Number Of Antenna Ports,dl-Bandwidth,phich-Duration,phich-Resource,systemFrameNumber,schedulingInfo,LTE-M,cellIdentity,mnc,mcc,cellReservedForOperatorUse,trackingAreaCode,cellBarred,intraFreqReselection,csg-Indication,csg-Identity,q-RxLevMinOffset,freqBandIndicator,specialSubframePatterns,Loop Count,Absolute Time Stamp Date,Absolute Time Stamp Time,NID,Adjusted Ref Signal - Received Power,Antenna Gain,Cable Loss,MIB,SIB1,SI,Rank,Adjusted Ref Signal - Guard Period Power,Special Subframe Config,DwPTS,GP,UpPTS,Channel Style,Bandwidth,DSS,Frequency Offset
07/07/2026,14:17:51:425,38.904483,-77.006363,331,-41.91,,,,,,287028,-70.58,-0.01,-70.51,-0.01,25.57,287026,1,-74.51,-12.43,18.9,-72.85,-0.05,19.23,0,,4,0,0,135,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,13,,,110;1,-74.51,0,0,821C0000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C10C000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:19:25:228,38.905220,-77.005392,331,-53.21,,,,,,287012,-76,0,-76.01,-0.01,25.87,287014,1,-81.67,-9.91,21.59,-80.18,-0.03,21.27,0,,4,0,0,176,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,14,,,110;1,-81.67,0,0,82C00000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C11E000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:21:11:184,38.904368,-77.006567,331,-48.52,,,,,,287000,-74.66,-0.01,-74.67,-0.01,24.83,287000,4,-75.73,-10.56,20.32,-78.68,-0.06,18.44,0,,4,0,0,9,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,15,,,110;1,-75.73,0,0,80240000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C134000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:22:49:659,38.904274,-77.006733,331,-66.02,,,,,,286982,-99.15,-0.37,-98.51,-0.33,10.73,286992,5,-93.73,-9.36,18.29,-101.8,-0.29,11.49,0,,4,0,0,167,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,16,,,110;1,-93.73,0,0,829C0000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C146000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:24:35:825,38.903554,-77.007686,331,-47.02,,,,,,286978,-79.21,-0.02,-79.19,-0.02,22.66,286977,2,-80.82,-13.55,16.77,-81.51,-0.09,16.66,0,,4,0,0,5,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,17,,,110;1,-80.82,0,0,80140000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C15C000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:26:08:226,38.904012,-77.007012,331,-51.12,,,,,,286966,-86.29,-0.01,-86.29,-0.01,24.87,286966,2,-83.86,-12.86,18.23,-88.02,-0.12,15.33,0,,4,0,0,11,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,18,,,110;1,-83.86,0,0,802C0000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C16E000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:27:48:913,38.903734,-77.007307,331,-63.82,,,,,,286951,-94.98,-0.15,-94.55,-0.14,14.53,286953,6,-97.82,-13.95,15.21,-98.56,-0.16,14.03,0,,4,0,0,224,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,19,,,110;1,-97.82,0,0,83800000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C180000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:29:23:094,38.903202,-77.008056,331,-63.92,,,,,,286947,-104.02,-0.64,-103.39,-0.75,7.52,286939,9,-97.62,-12.73,14.39,-106.43,-0.53,8.84,0,,4,0,0,18,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,20,,,110;1,-97.62,0,0,80480000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C194000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:31:09:972,38.903202,-77.008003,331,-69.62,,,,,,286923,-108.52,-1.34,-108.06,-1.86,3.42,286927,12,-101.44,-12.86,13.07,-109.92,-0.94,6.13,0,,4,0,0,130,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,21,,,110;1,-101.44,0,0,82080000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C1A8000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:32:38:215,38.903406,-77.007770,331,-54.61,,,,,,286915,-83.54,0,-83.51,-0.01,26.08,286915,1,-85.6,-11.82,18.22,-87.34,-0.08,17.17,0,,4,0,0,32,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,22,,,110;1,-85.6,0,0,80800000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C1BA000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:34:23:800,38.903561,-77.007499,331,-66.41,,,,,,286911,-97.4,-0.02,-97.34,-0.02,22.24,286903,12,-99.32,-13.53,16.35,-101.19,-0.09,16.43,0,,4,0,0,112,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,23,,,110;1,-99.32,0,0,81C00000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C1CE000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:35:46:291,38.903291,-77.007871,331,-60.11,,,,,,286895,-89.82,-0.04,-89.86,-0.03,20.69,286895,1,-93.58,-13.42,17.24,-93.57,-0.08,16.93,0,,4,0,0,126,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,24,,,110;1,-93.58,0,0,81F80000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C1DE000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:37:25:385,38.903454,-77.007606,331,-56.81,,,,,,286883,-85.64,0,-85.64,0,26.84,286881,6,-88.85,-12.73,18.03,-89.55,-0.07,17.3,0,,4,0,0,44,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,25,,,110;1,-88.85,0,0,80B00000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C1F2000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:38:40:587,38.904012,-77.006920,331,-51.71,,,,,,286867,-86.08,-0.04,-86.05,-0.04,19.99,286873,4,-84.71,-12.31,19.15,-89.4,-0.09,16.59,0,,4,0,0,132,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,26,,,110;1,-84.71,0,0,82100000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C200000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:40:22:505,38.903798,-77.007121,331,-59.71,,,,,,286859,-88,-0.03,-87.96,-0.03,20.59,286859,5,-92.5,-12.6,18.87,-91.56,-0.05,18.99,0,,4,0,0,120,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,27,,,110;1,-92.5,0,0,81E00000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C214000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:41:31:197,38.903754,-77.007179,331,-65.21,,,,,,286851,-105.21,-0.17,-105.14,-0.18,13.71,286851,5,-97.89,-12.65,20.33,-106.87,-0.15,14.41,0,,4,0,0,45,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,28,,,110;1,-97.89,0,0,80B40000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C222000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:43:05:744,38.903711,-77.007237,331,-63.61,,,,,,286843,-97.2,-0.08,-97.17,-0.08,17.13,286841,6,-97.13,-13.27,21.32,-100.79,-0.05,19.26,0,,4,0,0,105,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,29,,,110;1,-97.13,0,0,81A40000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C234000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:44:14:833,38.903667,-77.007294,331,-66.61,,,,,,286835,-95.85,-0.07,-95.9,-0.07,17.44,286831,6,-96.94,-11.51,24.57,-99.59,-0.02,21.87,0,,4,0,0,40,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,30,,,110;1,-96.94,0,0,80A00000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C242000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:45:54:737,38.903623,-77.007352,331,-62.71,,,,,,286819,-97.48,-0.03,-97.48,-0.03,21.14,286819,6,-96.79,-13.59,23.08,-99.46,-0.03,20.56,0,,4,0,0,234,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,31,,,110;1,-96.79,0,0,83A80000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C254000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:47:03:510,38.903579,-77.007409,331,-69.11,,,,,,286811,-93.58,-0.04,-93.58,-0.03,20.46,286811,6,-96.6,-10.4,26.86,-97.4,-0.01,25.66,0,,4,0,0,161,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,32,,,110;1,-96.6,0,0,82840000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C262000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:48:39:668,38.903536,-77.007467,331,-65.71,,,,,,286803,-91.98,-0.01,-91.93,-0.01,25.46,286800,5,-95.14,-11.57,27.48,-94.06,0,27.22,0,,4,0,0,5,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,33,,,110;1,-95.14,0,0,80140000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C276000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:49:51:293,38.903492,-77.007525,331,-64.41,,,,,,286792,-93.75,-0.02,-93.67,-0.02,22.93,286792,6,-97.29,-13.46,25.41,-97.57,-0.01,24.91,0,,4,0,0,3,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,34,,,110;1,-97.29,0,0,800C0000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C284000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:51:27:605,38.903448,-77.007582,331,-65.41,,,,,,286780,-101.05,-0.04,-101,-0.04,19.98,286780,6,-97.87,-12.86,25.59,-104.96,-0.05,19.05,0,,4,0,0,107,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,35,,,110;1,-97.87,0,0,81AC0000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C296000000000,,,,,,,,5,15 MHz,1,
07/07/2026,14:52:35:425,38.903404,-77.007640,331,-68.41,,,,,,286776,-85.97,-0.01,-85.99,0,25.95,286774,1,-90.51,-8.78,31.98,-87.99,0,32.4,0,,4,0,0,11,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,36,,,110;1,-90.51,0,0,802C0000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C2A4000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:34:09:057,38.903361,-77.007698,331,-62.8,,,,,,286478,-86.23,0,-86.2,0,27.9,286480,2,-88.38,-10.19,24.52,-90.22,-0.02,23.09,0,,4,0,0,143,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,66,,,110;1,-88.38,0,0,823C0000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C48A000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:35:48:735,38.902936,-77.008170,331,-40.1,,,,,,286463,-70.94,-0.29,-71.65,-0.32,11.27,286462,0,-72.04,-12.42,12.38,-72.94,-0.29,11.51,0,,4,0,0,75,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,67,,,110;1,-72.04,0,0,812C0000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C49E000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:37:00:792,38.903464,-77.007464,331,-54.7,,,,,,286455,-86.62,-0.04,-86.57,-0.03,20.61,286454,5,-86.52,-11.98,20.71,-88.59,-0.04,19.58,0,,4,0,0,85,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,68,,,110;1,-86.52,0,0,81540000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C4AC000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:38:38:085,38.903603,-77.007316,331,-46.61,,,,,,286443,-76.32,0,-76.35,0,26.69,286446,0,-76.78,-9.91,22.82,-78.34,-0.02,22.16,0,,4,0,0,213,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,69,,,110;1,-76.78,0,0,83540000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C4BE000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:39:54:620,38.903901,-77.006905,331,-41.11,,,,,,286438,-68.87,0,-68.81,-0.01,26.64,286437,0,-72.82,-11.8,20.23,-72.55,-0.04,19.76,0,,4,0,0,78,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,70,,,110;1,-72.82,0,0,81380000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C4CE000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:41:33:859,38.904033,-77.006762,331,-52.71,,,,,,286428,-78.73,-0.02,-78.73,-0.02,22.81,286427,1,-84.18,-10.61,21.52,-82.43,-0.03,21.52,0,,4,0,0,255,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,71,,,110;1,-84.18,0,0,83FC0000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C4E0000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:42:46:120,38.903806,-77.007077,331,-52.82,,,,,,286418,-80.98,-0.01,-80.94,-0.01,25.42,286420,2,-80.01,-9.51,25.04,-84.89,-0.03,21.05,0,,4,0,0,14,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,72,,,110;1,-80.01,0,0,80380000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C4F0000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:44:33:838,38.904154,-77.006727,331,-52.02,,,,,,286412,-77.61,0,-77.6,0,27.68,286412,6,-83.61,-11.94,20.88,-81.69,-0.03,20.92,0,,4,0,0,147,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,73,,,110;1,-83.61,0,0,824C0000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C504000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:45:59:297,38.904462,-77.006391,331,-52.52,,,,,,286399,-76.85,0,-76.85,0,26.88,286402,0,-81.06,-9.41,21.88,-80.71,-0.03,21.34,0,,4,0,0,235,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,74,,,110;1,-81.06,0,0,83AC0000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C514000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:47:40:924,38.903563,-77.007486,331,-68.03,,,,,,286387,-97.39,-0.09,-97.49,-0.1,16.37,286387,9,-97.94,-10.99,15.56,-100.46,-0.17,13.8,0,,4,0,0,216,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,75,,,110;1,-97.94,0,0,83600000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C528000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:48:53:129,38.902704,-77.008598,331,-41.43,,,,,,286375,-71.43,0,-71.4,0,27.1,286375,1,-73.4,-12.21,18.86,-75.14,-0.08,16.83,0,,4,0,0,229,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,76,,,110;1,-73.4,0,0,83940000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C536000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:50:31:970,38.903143,-77.007948,331,-56.73,,,,,,286364,-82.3,0,-82.28,-0.01,25.91,286366,2,-85.53,-9.48,21.74,-86.25,-0.03,20.61,0,,4,0,0,140,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,77,,,110;1,-85.53,0,0,82300000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C54A000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:52:01:620,38.902391,-77.008938,331,-63.63,,,,,,286352,-80.76,-0.01,-80.82,-0.01,25.4,286354,1,-85.88,-8.54,21.96,-84.9,-0.03,21.05,0,,4,0,0,77,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,78,,,110;1,-85.88,0,0,81340000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C55C000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:53:42:634,38.902260,-77.009075,331,-61.63,,,,,,286340,-89.86,-0.02,-89.88,-0.02,22.6,286342,5,-93.54,-12.28,17.27,-93.6,-0.1,16.04,0,,4,0,0,43,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,79,,,110;1,-93.54,0,0,80AC0000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C570000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:54:52:720,38.902834,-77.008284,331,-76.62,,,,,,286332,-94.27,-0.02,-94.3,-0.02,22.98,286334,0,-99.88,-8.58,19.12,-98.25,-0.04,20.08,0,,4,0,0,3,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,80,,,110;1,-99.88,0,0,800C0000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C57E000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:56:31:698,38.902616,-77.008524,331,-69.32,,,,,,286320,-94.94,-0.02,-95.06,-0.02,22.18,286323,4,-98.83,-10.58,19.05,-97.64,-0.05,18.88,0,,4,0,0,173,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,81,,,110;1,-98.83,0,0,82B40000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C590000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:57:39:556,38.902616,-77.008524,331,-64.62,,,,,,286312,-90.2,-0.01,-90.18,-0.01,24.14,286314,0,-95.19,-10.07,22.83,-92.35,-0.01,24.48,0,,4,0,0,78,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,82,,,110;1,-95.19,0,0,81380000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C59E000000000,,,,,,,,5,15 MHz,1,
07/07/2026,15:59:18:928,38.902617,-77.008524,331,-61.01,,,,,,286304,-91.03,-0.02,-91,-0.02,22.51,286302,1,-95.26,-13.52,22.86,-92.85,-0.01,23.98,0,,4,0,0,2,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,83,,,110;1,-95.26,0,0,80080000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C5B2000000000,,,,,,,,5,15 MHz,1,
07/07/2026,16:00:27:521,38.902617,-77.008523,331,-67.31,,,,,,286294,-90.22,-0.03,-90.26,-0.03,21.26,286294,0,-95.65,-9.4,22.13,-94.01,-0.02,22.94,0,,4,0,0,181,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,84,,,110;1,-95.65,0,0,82D40000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C5BE000000000,,,,,,,,5,15 MHz,1,
07/07/2026,16:02:10:750,38.902617,-77.008523,331,-64.41,,,,,,286283,-92.65,-0.03,-92.73,-0.03,21.14,286282,1,-97.08,-12.69,17.09,-94.78,-0.07,17.75,0,,4,0,0,202,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,85,,,110;1,-97.08,0,0,83280000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C5D2000000000,,,,,,,,5,15 MHz,1,
07/07/2026,16:03:19:383,38.902618,-77.008523,331,-63.61,,,,,,286275,-89.65,-0.01,-89.62,-0.01,25.25,286274,5,-96.45,-12.19,19.53,-93.4,-0.04,19.67,0,,4,0,0,125,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,86,,,110;1,-96.45,0,0,81F40000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C5E0000000000,,,,,,,,5,15 MHz,1,
07/07/2026,16:05:01:625,38.902618,-77.008523,331,-68.31,,,,,,286263,-90.21,0,-90.2,-0.01,25.95,286263,1,-95.51,-9.02,22.89,-94.2,-0.02,22.5,0,,4,0,0,121,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,87,,,110;1,-95.51,0,0,81E40000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C5F4000000000,,,,,,,,5,15 MHz,1,
07/07/2026,16:06:08:636,38.902618,-77.008522,331,-61.61,,,,,,286256,-92.01,-0.02,-92.06,-0.02,22.26,286255,4,-95.87,-13.65,19.36,-93.93,-0.05,18.72,0,,4,0,0,5,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,88,,,110;1,-95.87,0,0,80140000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C602000000000,,,,,,,,5,15 MHz,1,
07/07/2026,16:07:47:689,38.902619,-77.008522,331,-58.61,,,,,,286244,-89.23,-0.02,-89.26,-0.02,21.8,286244,1,-92.49,-13.31,21.5,-91.38,-0.03,21.1,0,,4,0,0,177,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,89,,,110;1,-92.49,0,0,82C40000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C614000000000,,,,,,,,5,15 MHz,1,
07/07/2026,16:08:54:886,38.902619,-77.008522,331,-66.81,,,,,,286236,-86.66,0,-86.68,0,28.23,286235,1,-91.63,-9.12,23.16,-88.85,-0.01,23.84,0,,4,0,0,65,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,90,,,110;1,-91.63,0,0,81040000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C622000000000,,,,,,,,5,15 MHz,1,
07/07/2026,16:10:39:289,38.902217,-77.009048,331,-61.11,,,,,,286224,-98.07,-0.26,-98.12,-0.31,11.6,286223,4,-95.28,-13.64,17.52,-99.76,-0.15,14.34,0,,4,0,0,115,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,91,,,110;1,-95.28,0,0,81CC0000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C636000000000,,,,,,,,5,15 MHz,1,
