ESN,Protocol,Band,System Date,System Time,GPS Status,UTC Date,UTC Time,Fix Time,Latitude,Longitude,Altitude,Number of Satellites,Velocity,Absolute Time Stamp Date,Absolute Time Stamp Time,Loop Count,Antenna Gain,Cable Loss,SSB RSSI,Adjusted SSB RSSI,SSB RSSI2,Adjusted SSB RSSI2,Cell ID,Channel Frequency,Repetition Period,Subcarrier Spacing,Repetition Pattern,PCIs,Beams,Beam Index,Half Frame Number,Time Offset,PSS_RP,Adjusted PSS_RP,PSS_RQ,PSS_CINR,SSS_RP,Adjusted SSS_RP,SSS_RQ,SSS_CINR,SSS_DELAY_SPREAD,SS_CINR,RSPBCH_RP,Adjusted RSPBCH_RP,RSPBCH_RQ,RSPBCH_CINR,SSB_RP,Adjusted SSB_RP,SSB_RQ,SSB_CINR,MIB Raw,SIB1 Raw,MCC,MNC,Operation Mode,Bandwidth,fCarrier,TAC,Cell Identity,RedCap,TD Pattern,TD Pattern(Full),SIB1 DECODE Raw,Block Length,k_SSB,AL,Candidate,DCI type,DCI length,DCI Contents,PCI Count,Status
32409007,C00F,71,07/07/2026,14:04:52:163,2,00/00/0000,00:00:00:000,,38.903725,-77.007226,0.00,0,0.00,,,18,0,0,-61.3,-61.3,,,64,627.650000,20,15,A,2,2,1,0,2377368,-87.11,-87.11,-12.65,3.25,-86.94,-86.94,-12.45,3.9,160,4.47,-88.46,-88.46,-13.21,3.01,-87.44,-87.44,-12.47,4.05,34ABC4,,,,,,,,,,,,,,,,,,,,2,11
32409007,C00F,71,07/07/2026,14:04:52:163,2,00/00/0000,00:00:00:000,,38.903751,-77.007190,0.00,0,0.00,,,19,0,0,-61.3,-61.3,,,64,627.650000,20,15,A,2,2,1,0,2377368,-87.13,-87.13,-12.67,3.23,-86.96,-86.96,-12.46,3.76,160,4.39,-88.94,-88.94,-13.79,2.5,-87.56,-87.56,-12.66,3.87,34ABC4,,,,,,,,,,,,,,,,,,,,2,11
32409007,C00F,71,07/07/2026,14:06:08:753,2,00/00/0000,00:00:00:000,,38.903778,-77.007155,0.00,0,0.00,,,20,0,0,-70.5,-70.5,,,64,627.650000,20,15,A,1,1,1,0,2377240,-98.21,-98.21,-13.77,0.83,-97.45,-97.45,-12.84,4.13,288,2.82,-97.45,-97.45,-13.52,2.98,-97.7,-97.7,-13.56,2.87,6EABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010273B2000000000,12,0A,08,00,10,39,3B2000000000,1,11
32409007,C00F,71,07/07/2026,14:06:08:760,2,00/00/0000,00:00:00:000,,38.903804,-77.007119,0.00,0,0.00,,,21,0,0,-70.4,-70.4,,,64,627.650000,20,15,A,1,1,1,0,2377240,-98.6,-98.6,-14.07,0.43,-98.19,-98.19,-13.43,1.23,864,1.02,-98.5,-98.5,-14.71,0.1,-98.42,-98.42,-14.36,0.71,70ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:06:08:760,2,00/00/0000,00:00:00:000,,38.903831,-77.007083,0.00,0,0.00,,,22,0,0,-70.3,-70.3,,,64,627.650000,20,15,A,1,1,1,0,2377240,-98.19,-98.19,-13.83,0.72,-97.87,-97.87,-13.28,1.6,736,1.46,-97.95,-97.95,-14.24,1.18,-98,-98,-14.05,1.36,70ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:06:08:760,2,00/00/0000,00:00:00:000,,38.903857,-77.007048,0.00,0,0.00,,,23,0,0,-70.4,-70.4,,,64,627.650000,20,15,A,1,1,1,0,2377240,-98.15,-98.15,-13.69,1.03,-97.9,-97.9,-13.34,1.44,864,1.53,-98.18,-98.18,-14.35,1.77,-98.07,-98.07,-14.02,1.61,70ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:07:33:795,2,00/00/0000,00:00:00:000,,38.903883,-77.007012,0.00,0,0.00,,,24,0,0,-49.9,-49.9,,,64,627.650000,20,15,A,1,1,1,0,2377172,-79.89,-79.89,-13.23,1.66,-80.12,-80.12,-13.1,2.09,288,2.66,-74.65,-74.65,-12.2,7.29,-77.5,-77.5,-13.97,4.92,18ABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010276A3600000000,12,0A,08,00,10,39,6A3600000000,1,11
32409007,C00F,71,07/07/2026,14:07:33:805,2,00/00/0000,00:00:00:000,,38.904036,-77.006801,0.00,0,0.00,,,25,0,0,-50.1,-50.1,,,64,627.650000,20,15,A,1,1,1,0,2377172,-80.35,-80.35,-13.38,1.25,-80.41,-80.41,-13.19,1.81,288,2.32,-75.09,-75.09,-12.46,6.8,-77.92,-77.92,-14.2,4.51,18ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:07:33:805,2,00/00/0000,00:00:00:000,,38.904189,-77.006591,0.00,0,0.00,,,26,0,0,-49.9,-49.9,,,64,627.650000,20,15,A,1,1,1,0,2377172,-79.87,-79.87,-13.21,1.7,-79.64,-79.64,-12.63,4.81,288,3.86,-74.68,-74.68,-12.21,8.39,-77.42,-77.42,-13.88,6.01,18ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:07:33:805,2,00/00/0000,00:00:00:000,,38.904342,-77.006380,0.00,0,0.00,,,27,0,0,-50.2,-50.2,,,64,627.650000,20,15,A,1,1,1,0,2377172,-80.03,-80.03,-13.34,1.39,-80.23,-80.23,-13.17,1.88,288,2.42,-75.22,-75.22,-12.35,6.14,-77.89,-77.89,-14.01,4.24,18ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:09:04:625,2,00/00/0000,00:00:00:000,,38.904355,-77.006319,0.00,0,0.00,,,28,0,0,-68.7,-68.7,,,64,627.650000,20,15,A,1,1,1,0,2377176,-95.74,-95.74,-12.3,5.37,-95.85,-95.85,-12.48,4.56,96,5.85,-94.05,-94.05,-12.18,7.63,-95.15,-95.15,-12.81,6.5,08ABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010273B2000000000,12,0A,08,00,10,39,3B2000000000,1,11
32409007,C00F,71,07/07/2026,14:09:04:636,2,00/00/0000,00:00:00:000,,38.904220,-77.006506,0.00,0,0.00,,,29,0,0,-68.6,-68.6,,,64,627.650000,20,15,A,1,1,1,0,2377176,-95.78,-95.78,-12.39,4.98,-95.74,-95.74,-12.4,4.94,96,5.86,-94.17,-94.17,-12.43,7.11,-95.18,-95.18,-12.95,6.32,08ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:09:04:636,2,00/00/0000,00:00:00:000,,38.904086,-77.006693,0.00,0,0.00,,,30,0,0,-68.5,-68.5,,,64,627.650000,20,15,A,1,1,1,0,2377176,-95.3,-95.3,-12.25,5.43,-95.36,-95.36,-12.31,5.28,96,6.25,-93.8,-93.8,-12.07,7.86,-94.78,-94.78,-12.64,6.83,08ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:09:04:636,2,00/00/0000,00:00:00:000,,38.903951,-77.006880,0.00,0,0.00,,,31,0,0,-68.3,-68.3,,,64,627.650000,20,15,A,1,1,1,0,2377176,-95.18,-95.18,-12.11,6.26,-95.15,-95.15,-12.28,5.41,96,6.76,-93.27,-93.27,-11.81,8.1,-94.46,-94.46,-12.53,7.27,0AABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:10:31:527,2,00/00/0000,00:00:00:000,,38.904024,-77.006861,0.00,0,0.00,,,32,0,0,-61.4,-61.4,,,64,627.650000,20,15,A,1,1,1,0,2377144,-86.1,-86.1,-11.18,12.14,-86.22,-86.22,-11.31,11.16,0,12.63,-86.47,-86.47,-11.44,11.94,-86.25,-86.25,-11.26,12.41,48ABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010273B2000000000,12,0A,08,00,10,39,3B2000000000,1,11
32409007,C00F,71,07/07/2026,14:10:31:534,2,00/00/0000,00:00:00:000,,38.904093,-77.006767,0.00,0,0.00,,,33,0,0,-61.1,-61.1,,,64,627.650000,20,15,A,1,1,1,0,2377144,-85.83,-85.83,-11.2,11.6,-85.97,-85.97,-11.28,11.32,0,12.46,-86.09,-86.09,-11.3,12.92,-85.96,-85.96,-11.22,12.6,48ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:10:31:534,2,00/00/0000,00:00:00:000,,38.904161,-77.006673,0.00,0,0.00,,,34,0,0,-60.9,-60.9,,,64,627.650000,20,15,A,1,1,1,0,2377144,-85.65,-85.65,-11.22,11.42,-85.76,-85.76,-11.26,11.71,0,12.56,-86.14,-86.14,-11.49,11.99,-85.84,-85.84,-11.26,12.38,48ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:10:31:534,2,00/00/0000,00:00:00:000,,38.904230,-77.006579,0.00,0,0.00,,,35,0,0,-60.7,-60.7,,,64,627.650000,20,15,A,1,1,1,0,2377144,-85.38,-85.38,-11.21,11.48,-85.5,-85.5,-11.27,11.52,0,12.5,-85.73,-85.73,-11.35,11.86,-85.53,-85.53,-11.22,12.3,48ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:12:05:249,2,00/00/0000,00:00:00:000,,38.904472,-77.006287,0.00,0,0.00,,,36,0,0,-55.7,-55.7,,,64,627.650000,20,15,A,1,1,1,0,2377048,-83.38,-83.38,-11.93,5.56,-83.48,-83.48,-11.93,5.67,0,6.52,-85.94,-85.94,-12.26,6.07,-84.09,-84.09,-11.3,6.42,5AABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010273B2000000000,12,0A,08,00,10,39,3B2000000000,1,11
32409007,C00F,71,07/07/2026,14:12:05:254,2,00/00/0000,00:00:00:000,,38.904396,-77.006393,0.00,0,0.00,,,37,0,0,-59,-59,,,64,627.650000,20,15,A,1,1,1,0,2377048,-83.28,-83.28,-11.89,5.8,-83.41,-83.41,-11.91,5.81,0,6.71,-86,-86,-12.58,5.13,-84.04,-84.04,-11.4,6.34,5AABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:12:05:254,2,00/00/0000,00:00:00:000,,38.904319,-77.006499,0.00,0,0.00,,,38,0,0,-59.1,-59.1,,,64,627.650000,20,15,A,1,1,1,0,2377048,-83.43,-83.43,-11.93,5.61,-83.5,-83.5,-11.88,5.91,0,6.66,-85.96,-85.96,-12.45,5.09,-84.12,-84.12,-11.39,6.28,5AABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:12:05:254,2,00/00/0000,00:00:00:000,,38.904243,-77.006605,0.00,0,0.00,,,39,0,0,-55.2,-55.2,,,64,627.650000,20,15,A,1,1,1,0,2377048,-83.34,-83.34,-11.9,5.74,-83.43,-83.43,-11.9,5.83,0,6.68,-85.64,-85.64,-12.03,5.8,-83.99,-83.99,-11.24,6.47,5AABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:13:36:273,2,00/00/0000,00:00:00:000,,38.904166,-77.006710,0.00,0,0.00,,,40,0,0,-50.2,-50.2,,,64,627.650000,20,15,A,1,1,1,0,2376968,-74.18,-74.18,-11.3,10.08,-74.3,-74.3,-11.4,9.89,0,10.99,-76,-76,-11.65,7.34,-74.73,-74.73,-10.94,9.8,4CABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010273B2000000000,12,0A,08,00,10,39,3B2000000000,1,11
32409007,C00F,71,07/07/2026,14:13:36:281,2,00/00/0000,00:00:00:000,,38.904323,-77.006495,0.00,0,0.00,,,41,0,0,-50.7,-50.7,,,64,627.650000,20,15,A,1,1,1,0,2376968,-74.84,-74.84,-11.35,9.7,-75.11,-75.11,-11.48,9.05,0,10.37,-77.08,-77.08,-12.22,6.8,-75.54,-75.54,-11.18,9.27,4CABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:13:36:281,2,00/00/0000,00:00:00:000,,38.904480,-77.006279,0.00,0,0.00,,,42,0,0,-50.8,-50.8,,,64,627.650000,20,15,A,1,1,1,0,2376968,-74.69,-74.69,-11.31,10.07,-75.06,-75.06,-11.51,8.85,0,10.45,-77.44,-77.44,-12.35,7.77,-75.54,-75.54,-11.08,9.74,4CABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:13:36:281,2,00/00/0000,00:00:00:000,,38.904637,-77.006063,0.00,0,0.00,,,43,0,0,-50,-50,,,64,627.650000,20,15,A,1,1,1,0,2376968,-74.05,-74.05,-11.29,10.25,-74.28,-74.28,-11.4,9.75,0,11,-76.14,-76.14,-11.97,7.25,-74.71,-74.71,-11.05,9.81,4EABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:15:14:842,2,00/00/0000,00:00:00:000,,38.904948,-77.005678,0.00,0,0.00,,,44,0,0,-59.2,-59.2,,,64,627.650000,20,15,A,1,1,1,0,2376948,-85.28,-85.28,-11.64,8.3,-84.94,-84.94,-11.47,9.95,96,10.08,-84.03,-84.03,-11.48,10.28,-84.73,-84.73,-11.86,10.15,1CABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010273B2000000000,12,0A,08,00,10,39,3B2000000000,1,11
32409007,C00F,71,07/07/2026,14:15:14:849,2,00/00/0000,00:00:00:000,,38.904797,-77.005887,0.00,0,0.00,,,45,0,0,-59.2,-59.2,,,64,627.650000,20,15,A,1,1,1,0,2376948,-85.25,-85.25,-11.65,8.2,-84.88,-84.88,-11.44,10.18,96,10.12,-84.09,-84.09,-11.55,10.72,-84.72,-84.72,-11.87,10.33,1CABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:15:14:849,2,00/00/0000,00:00:00:000,,38.904646,-77.006096,0.00,0,0.00,,,46,0,0,-59.3,-59.3,,,64,627.650000,20,15,A,1,1,1,0,2376948,-85.14,-85.14,-11.6,8.57,-84.89,-84.89,-11.42,10.38,96,10.41,-84.22,-84.22,-11.64,10.59,-84.74,-84.74,-11.86,10.47,1EABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:15:14:850,2,00/00/0000,00:00:00:000,,38.904494,-77.006304,0.00,0,0.00,,,47,0,0,-59.2,-59.2,,,64,627.650000,20,15,A,1,1,1,0,2376948,-85.1,-85.1,-11.59,8.72,-84.89,-84.89,-11.41,10.53,96,10.55,-83.77,-83.77,-11.3,10.89,-84.56,-84.56,-11.77,10.68,1EABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:16:50:186,2,00/00/0000,00:00:00:000,,38.904343,-77.006513,0.00,0,0.00,,,48,0,0,-54.1,-54.1,,,64,627.650000,20,15,A,1,1,1,0,2376888,-80.26,-80.26,-12.37,4.73,-80.03,-80.03,-12.26,4.87,32,5.7,-80.7,-80.7,-13.06,4.07,-80.31,-80.31,-12.61,5.16,44ABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010273B2000000000,12,0A,08,00,10,39,3B2000000000,1,11
32409007,C00F,71,07/07/2026,14:16:50:193,2,00/00/0000,00:00:00:000,,38.904378,-77.006476,0.00,0,0.00,,,49,0,0,-54,-54,,,64,627.650000,20,15,A,1,1,1,0,2376888,-80.37,-80.37,-12.42,4.54,-80.17,-80.17,-12.3,4.75,128,5.55,-80.09,-80.09,-12.66,5.01,-80.21,-80.21,-12.62,5.36,44ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:16:50:193,2,00/00/0000,00:00:00:000,,38.904413,-77.006438,0.00,0,0.00,,,50,0,0,-54.1,-54.1,,,64,627.650000,20,15,A,1,1,1,0,2376888,-80.43,-80.43,-12.42,4.55,-80.28,-80.28,-12.31,4.71,128,5.53,-80.17,-80.17,-12.64,4.64,-80.29,-80.29,-12.61,5.22,44ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:16:50:193,2,00/00/0000,00:00:00:000,,38.904448,-77.006401,0.00,0,0.00,,,51,0,0,-54.1,-54.1,,,64,627.650000,20,15,A,1,1,1,0,2376888,-80.52,-80.52,-12.47,4.39,-80.34,-80.34,-12.31,4.68,128,5.44,-81.11,-81.11,-13.54,2.78,-80.64,-80.64,-12.9,4.49,44ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:18:27:174,2,00/00/0000,00:00:00:000,,38.905081,-77.005540,0.00,0,0.00,,,52,0,0,-43.1,-43.1,,,64,627.650000,20,15,A,1,1,1,0,2376824,-67.2,-67.2,-11.13,12.78,-67.72,-67.72,-11.15,13.2,0,13.97,-68.32,-68.32,-11.37,10.65,-67.71,-67.71,-11,12.76,00ABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010273B2000000000,12,0A,08,00,10,39,3B2000000000,1,11
32409007,C00F,71,07/07/2026,14:18:27:180,2,00/00/0000,00:00:00:000,,38.905116,-77.005503,0.00,0,0.00,,,53,0,0,-43.5,-43.5,,,64,627.650000,20,15,A,1,1,1,0,2376824,-67.69,-67.69,-11.18,12.25,-68.07,-68.07,-11.23,11.67,0,12.97,-69.06,-69.06,-11.67,9.87,-68.22,-68.22,-11.09,11.91,02ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:18:27:180,2,00/00/0000,00:00:00:000,,38.905150,-77.005466,0.00,0,0.00,,,54,0,0,-42.6,-42.6,,,64,627.650000,20,15,A,1,1,1,0,2376824,-66.56,-66.56,-11.1,13.34,-67.34,-67.34,-11.17,12.63,0,14,-68.14,-68.14,-11.6,10.96,-67.28,-67.28,-11.02,12.97,02ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:18:27:180,2,00/00/0000,00:00:00:000,,38.905185,-77.005429,0.00,0,0.00,,,55,0,0,-43.5,-43.5,,,64,627.650000,20,15,A,1,1,1,0,2376824,-67.6,-67.6,-11.21,11.88,-68.12,-68.12,-11.24,11.5,0,12.7,-69.3,-69.3,-11.8,9.02,-68.27,-68.27,-11.08,11.44,02ABC4,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,71,07/07/2026,14:20:06:931,2,00/00/0000,00:00:00:000,,38.904725,-77.006109,0.00,0,0.00,,,56,0,0,-47,-47,,,64,627.650000,20,15,A,1,1,1,0,2376840,-74.31,-74.31,-12.36,4.79,-74.48,-74.48,-12.52,4.17,96,5.37,-72.36,-72.36,-12.3,6.49,-73.64,-73.64,-13.02,5.82,5EABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010273B2000000000,12,0A,08,00,10,39,3B2000000000,1,11
32409007,C00F,71,07/07/2026,14:20:06:936,2,00/00/0000,00:00:00:000,,38.904636,-77.006224,0.00,0,0.00,,,57,0,0,-46.3,-46.3,,,64,627.650000,20,15,A,1,1,1,0,2376840,-73.97,-73.97,-12.3,5.09,-73.73,-73.73,-12.48,4.35,96,5.59,-71.3,-71.3,-12.02,7.12,-72.85,-72.85,-12.93,6.23,5EABC4,,,,,,,,,,,,,,,,,,,,1,11
